AWT,ATAT,Response Time,Bounded Slowdown,Max Bounded Slowdown,WT Variance,WT CV,MWT,Throughput,CPU Utilization (%),Makespan,Average Queue Length,Idle Time,JFI,Gini (WT),Starvation Count,Starvation Rate (%),Preemption Frequency,Task Switching Eff (%),Priority Inversion Potential,Fairness Bias (Corr),JFI First Half,JFI Second Half,Throughput to Gini,NTT,WT P90,WT P95,WT P99,RT P90,RT P95,RT P99,Load Imbalance Factor,Convoy Effect,Avg Response Ratio,Max Response Ratio,Scheduling Overhead (%),Weighted TAT,Avg JFI Per Priority,Min JFI Per Priority,Time-Weighted Queue Depth,Predictability CV,Avg Stretch,Max Stretch,Service Time Mean,Service Time Median,Service Time Std,Service Time CV,Arrival Rate,Inter-Arrival Mean,Inter-Arrival CV,Small Jobs Avg WT,Large Jobs Avg WT,Size Fairness Ratio,Algorithm,Dataset
1310017.43,1325484.745,1310017.43,86606.33996448289,2111946.0,1023290360597.1909,0.7721867895143937,2951740.0,6.465246230519001e-05,100.0,3093463.0,84.69585251221689,0.0,0.6276317085085826,0.4265331672342711,192,96.0,1.0,99.99935347955686,0,-0.6477948077623202,0.6276317085085826,1.0,0.00015157663523427707,86606.33996448289,2722190.3,2788315.05,2951263.22,2722190.3,2788315.05,2951263.22,4.0194366942304644e-14,0.0,86606.33996448289,2111946.0,0.0006465246230519001,1113420.8028985506,0.8961276020289228,0.5597027020052558,84.69585251221689,2.837917326454539,86606.33996448289,2111946.0,15467.315,3668.5,37811.388833303805,2.4445993912520567,6.465246230519001e-05,1961.6030150753768,3.618017948257982,1531885.7878787878,1097161.1666666667,1.3962267663308545,Priority (Aging),Real HPC2N
338197.435,341076.135,338197.435,13314.86912932449,155064.5,6724565481.211834,0.24247211686770573,473300.0,0.00034737902525445514,100.0,575740.0,117.48269531385695,0.0,0.9447342162121726,0.12689011797206565,197,98.5,1.0,99.99652633041545,101,0.11266811303677693,0.9447342162121726,1.0,0.002737636553627677,13314.86912932449,471318.0,473084.25,473173.66,471318.0,473084.25,473173.66,0.0,0.0,13314.86912932449,155064.5,0.0034737902525445517,347389.1224662162,0.9367829046553867,0.7899290271713293,117.48269531385695,1.553756715207537,13314.86912932449,155064.5,2878.7,33.5,16371.853715766343,5.687238585391442,0.00034737902525445514,496.035175879397,3.2212615173323496,303620.5138888889,349896.74242424243,0.8677431855617432,FCFS,Real KTH SP2
285455.185,288333.885,285455.185,11997.927041569226,255379.5,49007445594.62389,0.775520169503746,550561.0,0.00034737902525445514,100.0,575740.0,99.16114391913017,0.0,0.6256160849644455,0.4265412722315764,182,91.0,1.0,99.99652633041545,25,-0.9629159230093274,0.6256160849644455,1.0,0.0008144089396954236,11997.927041569226,545977.8,548058.15,550534.15,545977.8,548058.15,550534.15,0.0,0.0,11997.927041569226,255379.5,0.0034737902525445517,154361.9543918919,0.9252849058108199,0.6153448931205776,99.16114391913017,2.015646747225083,11997.927041569226,255379.5,2878.7,33.5,16371.853715766343,5.687238585391442,0.00034737902525445514,496.035175879397,3.2212615173323496,304215.80555555556,267112.57575757575,1.1389048407501927,Priority,Real KTH SP2
39054.075,41932.775,19594.48,589.318879030228,12237.333333333334,3776474545.8988695,1.5735368754733507,359777.0,0.00034737902525445514,100.0,575740.0,13.566566505714384,0.0,0.28871375710782454,0.627729523103543,120,60.0,2.825,99.99018750548154,351,0.22037696735047507,0.28871375710782454,1.0,0.0005533896566422216,589.318879030228,84962.69999999995,178386.35,302754.56999999966,50377.7,50500.2,51868.46,700.7586772618703,250572.8388888889,589.318879030228,12237.333333333334,0.009813457463438358,50960.34121621621,0.5009202463691704,0.22874688450117917,6.806711362767916,1.972331814397327,589.318879030228,12237.333333333334,2878.7,33.5,16371.853715766343,5.687238585391442,0.00034737902525445514,496.035175879397,3.2212615173323496,10209.5,83640.12121212122,0.12206462463280635,Round Robin,Real KTH SP2
21903.235,24781.935,21903.235,606.3872312598286,8430.0,1705013224.0299246,1.8851921085365249,359777.0,0.00034737902525445514,100.0,575740.0,7.6087244242192655,0.0,0.22044982815548028,0.661134169222035,101,50.5,1.0,99.99652633041545,58,0.07529536560382273,0.22044982815548028,1.0,0.0005254289392775152,606.3872312598286,35952.299999999996,65824.69999999985,195732.889999999,35952.299999999996,65824.69999999985,195732.889999999,0.0,0.0,606.3872312598286,8430.0,0.0034737902525445517,27228.300675675677,0.4207673734495414,0.13549116179038664,7.6087244242192655,1.9332036105644925,606.3872312598286,8430.0,2878.7,33.5,16371.853715766343,5.687238585391442,0.00034737902525445514,496.035175879397,3.2212615173323496,18678.01388888889,37033.92424242424,0.5043487632210544,SJF,Real KTH SP2
295776.04,298654.74,295776.04,12620.62658844357,256946.5,44189553263.445625,0.7107171829023651,544982.0,0.00034737902525445514,100.0,575740.0,102.74639246882272,0.0,0.6655160694653032,0.3904933432065694,197,98.5,1.0,99.99652633041545,42,-0.9520178185140717,0.6655160694653032,1.0,0.0008895901333475306,12620.62658844357,540453.8,542510.5,544955.15,540453.8,542510.5,544955.15,0.0,0.0,12620.62658844357,256946.5,0.0034737902525445517,172907.9864864865,0.8912251406511189,0.6770035833419031,102.74639246882273,2.070670792911377,12620.62658844357,256946.5,2878.7,33.5,16371.853715766343,5.687238585391442,0.00034737902525445514,496.035175879397,3.2212615173323496,302915.65277777775,286145.7878787879,1.0586060169653575,Priority (Aging),Real KTH SP2
1256782.215,1273291.52,1256782.215,99469.72251368203,3262118.0,998553037026.3003,0.7951069363365422,3262117.0,6.0571901724512326e-05,100.0,3301861.0,76.12568881609492,0.0,0.6138607052359039,0.42737061641582824,199,99.5,1.0,99.99939428465169,0,-0.10531150351034214,0.6138607052359039,1.0,0.00014173155429473032,99469.72251368203,2899548.5999999996,3149162.4999999995,3262096.15,2899548.5999999996,3149162.4999999995,3262096.15,2.5815299586305613e-14,0.0,99469.72251368203,3262118.0,0.0006057190172451233,1249085.7146226414,0.8443563878526792,0.40631208791422985,76.12568881609492,4.869468859669772,99469.72251368203,3262118.0,16509.305,21931.5,17680.38013393312,1.0709342479246169,6.0571901724512326e-05,200.23618090452263,4.663969696034551,734840.0909090909,1634139.121212121,0.4496802514366243,FCFS,Real CEA Curie
1321360.325,1337869.63,1321360.325,43330.063518334224,3258158.0,1070399020674.11,0.7829816588624432,3267250.0,6.0571901724512326e-05,100.0,3301861.0,80.03730774856966,0.0,0.6211199503457677,0.4243542417356901,199,99.5,1.0,99.99939428465169,0,-0.7351302904513044,0.6211199503457677,1.0,0.0001427390038020161,43330.063518334224,3024494.9,3257128.45,3258157.8,3024494.9,3257128.45,3258157.8,2.5815299586305613e-14,0.0,43330.063518334224,3258158.0,0.0006057190172451233,1165393.614976415,0.9560805140560185,0.8303298106574031,80.03730774856967,5.572015626071862,43330.063518334224,3258158.0,16509.305,21931.5,17680.38013393312,1.0709342479246169,6.0571901724512326e-05,200.23618090452263,4.663969696034551,689994.5454545454,1623765.7727272727,0.42493477633515603,Priority,Real CEA Curie
1521017.47,1537526.775,303802.215,25479.526362159235,907867.0,1742450833620.009,0.8678527900265712,3188570.0,6.0571901724512326e-05,100.0,3301861.0,92.13092071410638,0.0,0.5716236999700303,0.4647456523296869,174,87.0,2.71,99.99835852840799,0,-0.18689831331261955,0.5716236999700303,1.0,0.00013033344458603585,25479.526362159235,2957102.0,3034103.3,3173826.83,793728.2999999999,875848.6499999999,907845.15,3515.562658168599,18232360.85,25479.526362159235,907867.0,0.001641498536734284,1481312.1267688677,0.6746305675145651,0.1660521541777102,18.401877910669164,5.283481505200558,25479.526362159235,907867.0,16509.305,21931.5,17680.38013393312,1.0709342479246169,6.0571901724512326e-05,200.23618090452263,4.663969696034551,148428.74242424243,2890655.6666666665,0.051347776954493406,Round Robin,Real CEA Curie
782889.93,799399.235,782889.93,3346.6255748871376,72527.0,867470870995.4724,1.189670638769927,3188570.0,6.0571901724512326e-05,100.0,3301861.0,47.42113190107034,0.0,0.4152410666411328,0.6163276845954577,184,92.0,1.0,99.99939428465169,0,-0.11358884049306457,0.4152410666411328,1.0,9.827872938122231e-05,3346.6255748871376,2327869.9,2662404.599999999,3025915.1499999994,2327869.9,2662404.599999999,3025915.1499999994,2.5815299586305613e-14,0.0,3346.6255748871376,72527.0,0.0006057190172451233,775066.9044811319,0.7613820879958173,0.09591969866938867,47.42113190107034,3.031968266409785,3346.6255748871376,72527.0,16509.305,21931.5,17680.38013393312,1.0709342479246169,6.0571901724512326e-05,200.23618090452263,4.663969696034551,52059.57575757576,1960976.4393939395,0.026547782376041867,SJF,Real CEA Curie
1321360.325,1337869.63,1321360.325,43330.063518334224,3258158.0,1070399020674.11,0.7829816588624432,3267250.0,6.0571901724512326e-05,100.0,3301861.0,80.03730774856966,0.0,0.6211199503457677,0.4243542417356901,199,99.5,1.0,99.99939428465169,0,-0.7351302904513044,0.6211199503457677,1.0,0.0001427390038020161,43330.063518334224,3024494.9,3257128.45,3258157.8,3024494.9,3257128.45,3258157.8,2.5815299586305613e-14,0.0,43330.063518334224,3258158.0,0.0006057190172451233,1165393.614976415,0.9560805140560185,0.8303298106574031,80.03730774856967,5.572015626071862,43330.063518334224,3258158.0,16509.305,21931.5,17680.38013393312,1.0709342479246169,6.0571901724512326e-05,200.23618090452263,4.663969696034551,689994.5454545454,1623765.7727272727,0.42493477633515603,Priority (Aging),Real CEA Curie
181903.125,191585.31,181903.125,17488.847307453918,582779.0,13540689937.848618,0.6397057238875006,582778.0,6.23290042723416e-05,60.348095023060175,3208779.0,11.337840655277288,1272342.0,0.710642505933988,0.3592447066261231,180,90.0,1.0,99.99896718594836,0,0.0,0.619560697502867,0.7204260656336934,0.00017350013270260733,17488.847307453918,320433.2,343528.45,348651.43,320433.2,343528.45,348651.43,43.8628623936076,0.0,17488.847307453918,582779.0,0.0006232900427234159,191585.31,0.710642505933988,0.710642505933988,11.337840655277288,4.001640959574118,17488.847307453918,582779.0,9682.185,142.5,43833.79840102937,4.52726305075036,6.23290042723416e-05,14783.040201005026,8.898967408304806,175594.24242424243,211177.19696969696,0.8315019090315867,FCFS,Real PIK IPLEX
181903.125,191585.31,181903.125,17488.847307453918,582779.0,13540689937.848618,0.6397057238875006,582778.0,6.23290042723416e-05,60.348095023060175,3208779.0,11.337840655277288,1272342.0,0.710642505933988,0.3592447066261231,180,90.0,1.0,99.99896718594836,0,0.0,0.619560697502867,0.7204260656336934,0.00017350013270260733,17488.847307453918,320433.2,343528.45,348651.43,320433.2,343528.45,348651.43,43.8628623936076,0.0,17488.847307453918,582779.0,0.0006232900427234159,191585.31,0.710642505933988,0.710642505933988,11.337840655277288,4.001640959574118,17488.847307453918,582779.0,9682.185,142.5,43833.79840102937,4.52726305075036,6.23290042723416e-05,14783.040201005026,8.898967408304806,175594.24242424243,211177.19696969696,0.8315019090315867,Priority,Real PIK IPLEX
36191.405,45873.59,21486.63,1253.658360800179,27581.0,2774355981.1668096,1.4553774757656626,314714.0,6.23290042723416e-05,60.348095023060175,3208779.0,2.2557742368670453,1272342.0,0.3217986765591296,0.5764351542859416,67,33.5,2.85,99.99705653619377,0,0.0,0.6917335491724858,0.3348142349321038,0.00010812838843868151,1253.658360800179,56487.8,134107.89999999997,269365.67,50594.29999999999,55220.1,56509.24,170.8365802533509,116221.20555555556,1253.658360800179,27581.0,0.0017763766217617355,45873.59,0.3217986765591296,0.3217986765591296,1.3392402530682233,3.2847710998060027,1253.658360800179,27581.0,9682.185,142.5,43833.79840102937,4.52726305075036,6.23290042723416e-05,14783.040201005026,8.898967408304806,24661.772727272728,62100.954545454544,0.3971238913762854,Round Robin,Real PIK IPLEX
76580.575,86262.76,76580.575,8580.492472224181,334036.0,11533117797.401382,1.4023445823483605,377437.0,6.23290042723416e-05,60.348095023060175,3208779.0,4.773190986353376,1272342.0,0.33821061494834803,0.6766879515464594,90,45.0,1.0,99.99896718594836,0,0.0,0.6666666666561623,0.33334234920042266,9.210893164256711e-05,8580.492472224181,267970.9,332550.89999999997,363647.3599999999,267970.9,332550.89999999997,363647.3599999999,43.8628623936076,0.0,8580.492472224181,334036.0,0.0006232900427234159,86262.76000000001,0.33821061494834803,0.33821061494834803,4.773190986353376,5.229725496790675,8580.492472224181,334036.0,9682.185,142.5,43833.79840102938,4.527263050750361,6.23290042723416e-05,14783.040201005026,8.898967408304806,49821.833333333336,131110.5909090909,0.3799985415966789,SJF,Real PIK IPLEX
181903.125,191585.31,181903.125,17488.847307453918,582779.0,13540689937.848618,0.6397057238875006,582778.0,6.23290042723416e-05,60.348095023060175,3208779.0,11.337840655277288,1272342.0,0.710642505933988,0.3592447066261231,180,90.0,1.0,99.99896718594836,0,0.0,0.619560697502867,0.7204260656336934,0.00017350013270260733,17488.847307453918,320433.2,343528.45,348651.43,320433.2,343528.45,348651.43,43.8628623936076,0.0,17488.847307453918,582779.0,0.0006232900427234159,191585.31,0.710642505933988,0.710642505933988,11.337840655277288,4.001640959574118,17488.847307453918,582779.0,9682.185,142.5,43833.79840102937,4.52726305075036,6.23290042723416e-05,14783.040201005026,8.898967408304806,175594.24242424243,211177.19696969696,0.8315019090315867,Priority (Aging),Real PIK IPLEX
3279037.005,3310147.685,3279037.005,106250.07376323294,746620.2,1903803680504.2864,0.4207893729749644,6132764.0,3.213858156370269e-05,99.98531266822539,6223050.0,105.38359823559188,914.0,0.8502111743992526,0.23428568971730773,198,99.0,1.0,99.99967856800762,0,0.05383073679994392,0.8502111743992526,1.0,0.0001371768869130741,106250.07376323294,5850989.6,5995083.7,6106254.1899999995,5850989.6,5995083.7,6106254.1899999995,0.044061995323838234,0.0,106250.07376323294,746620.2,0.00032138581563702687,3329648.65498155,0.9176840031512211,0.8440691751222226,105.38359823559188,1.6369934342203385,106250.07376323294,746620.2,31110.68,678.5,59923.49066245614,1.926138890646432,3.213858156370269e-05,387.22613065326635,2.639161811599319,2850805.3333333335,3496976.606060606,0.8152200184561161,FCFS,Real RICC
2349627.26,2380737.94,2349627.26,72984.69432415316,1034107.0,950377498664.3945,0.41490541268904113,5890745.0,3.213858156370269e-05,99.98531266822539,6223050.0,75.51368733980925,914.0,0.8537626141213096,0.20943000237833467,198,99.0,1.0,99.99967856800762,0,-0.854516059359748,0.8537626141213096,1.0,0.00015345739005266513,72984.69432415316,3488947.7999999993,4586349.949999999,5380265.969999998,3488947.7999999993,4586349.949999999,5380265.969999998,0.044061995323838234,0.0,72984.69432415316,1034107.0,0.00032138581563702687,2033837.1045510457,0.9771045126516635,0.9466631645708927,75.51368733980925,1.7848131183120937,72984.69432415316,1034107.0,31110.68,678.5,59923.49066245614,1.926138890646432,3.213858156370269e-05,387.22613065326635,2.639161811599319,1930346.8333333333,2847523.772727273,0.6779036761068038,Priority,Real RICC
1563697.44,1594808.12,528517.695,16286.968596431054,116155.6,3010469787723.223,1.1095947964066353,5894362.0,3.213858156370269e-05,99.98531266822539,6223050.0,50.25501771639309,914.0,0.44942919161575245,0.541455181988403,199,99.5,2.78,99.99910642417376,0,-0.47872180388674823,0.44942919161575245,1.0,5.935594049664306e-05,16286.968596431054,4285073.4,5111619.699999992,5886994.88,929025.6,1071327.7499999998,1181763.19,1809.6902933560239,11682816.983333332,16286.968596431054,116155.6,0.0008934525674709346,1248888.020295203,0.6632759681950656,0.3499971431288546,16.98580904861764,1.650239265140935,16286.968596431054,116155.6,31110.68,678.5,59923.49066245614,1.926138890646432,3.213858156370269e-05,387.22613065326635,2.639161811599319,435692.3787878788,3715574.227272727,0.11726111554705283,Round Robin,Real RICC
821971.53,853082.21,821971.53,7461.670950384066,79416.0,1518189895617.3655,1.499016015371808,5961964.0,3.213858156370269e-05,99.98531266822539,6223050.0,26.41699905994649,914.0,0.30904127100793094,0.6184692815942178,198,99.0,1.0,99.99967856800762,0,-0.4637730166266093,0.30904127100793094,1.0,5.1964717602238244e-05,7461.670950384066,2699831.4999999995,3623119.8999999976,5402240.109999998,2699831.4999999995,3623119.8999999976,5402240.109999998,0.044061995323838234,0.0,7461.670950384066,79416.0,0.00032138581563702687,611826.0258302584,0.5838222417840663,0.2801189015882145,26.41699905994649,1.6408072715652264,7461.670950384066,79416.0,31110.68,678.5,59923.49066245613,1.9261388906464318,3.213858156370269e-05,387.22613065326635,2.639161811599319,203700.19696969696,2052428.5757575757,0.09924837306190244,SJF,Real RICC
2349627.26,2380737.94,2349627.26,72984.69432415316,1034107.0,950377498664.3945,0.41490541268904113,5890745.0,3.213858156370269e-05,99.98531266822539,6223050.0,75.51368733980925,914.0,0.8537626141213096,0.20943000237833467,198,99.0,1.0,99.99967856800762,0,-0.854516059359748,0.8537626141213096,1.0,0.00015345739005266513,72984.69432415316,3488947.7999999993,4586349.949999999,5380265.969999998,3488947.7999999993,4586349.949999999,5380265.969999998,0.044061995323838234,0.0,72984.69432415316,1034107.0,0.00032138581563702687,2033837.1045510457,0.9771045126516635,0.9466631645708927,75.51368733980925,1.7848131183120937,72984.69432415316,1034107.0,31110.68,678.5,59923.49066245614,1.926138890646432,3.213858156370269e-05,387.22613065326635,2.639161811599319,1930346.8333333333,2847523.772727273,0.6779036761068038,Priority (Aging),Real RICC
475995.645,481686.14,475995.645,22443.234132420923,465325.0,71382041186.45123,0.5612954244972483,973747.0,0.00017498608860595582,99.57574622817485,1142948.0,83.29261611201909,4849.0,0.7613378678177959,0.31870080402731416,196,98.0,1.0,99.99824271451403,0,0.0,0.7613378678177959,1.0,0.0005490607064516809,22443.234132420923,886003.1,932864.05,958273.04,886003.1,932864.05,958273.04,1.2727613154754227,0.0,22443.234132420923,465325.0,0.0017498608860595582,481686.14,0.7613378678177959,0.7613378678177959,83.29261611201909,2.496699946170383,22443.234132420923,465325.0,5690.495,340.5,8164.28597781907,1.4347233373931565,0.00017498608860595582,1024.6834170854272,3.783239098236905,476184.2121212121,473246.1212121212,1.0062083782146287,FCFS,Real Lublin
475995.645,481686.14,475995.645,22443.234132420923,465325.0,71382041186.45123,0.5612954244972483,973747.0,0.00017498608860595582,99.57574622817485,1142948.0,83.29261611201909,4849.0,0.7613378678177959,0.31870080402731416,196,98.0,1.0,99.99824271451403,0,0.0,0.7613378678177959,1.0,0.0005490607064516809,22443.234132420923,886003.1,932864.05,958273.04,886003.1,932864.05,958273.04,1.2727613154754227,0.0,22443.234132420923,465325.0,0.0017498608860595582,481686.14,0.7613378678177959,0.7613378678177959,83.29261611201909,2.496699946170383,22443.234132420923,465325.0,5690.495,340.5,8164.28597781907,1.4347233373931565,0.00017498608860595582,1024.6834170854272,3.783239098236905,476184.2121212121,473246.1212121212,1.0062083782146287,Priority,Real Lublin
358528.19,364218.685,117671.815,5590.808297991149,113621.5,102227940708.30544,0.8917877401214295,1056529.0,0.00017498608860595582,99.57574622817485,1142948.0,62.737445623072965,4849.0,0.5582509940109996,0.48537665364611915,190,95.0,2.78,99.99511489915342,0,0.0,0.5582509940109996,1.0,0.0003605160802265029,5590.808297991149,879861.7999999999,934169.15,1003305.2699999998,215108.3,231511.19999999998,237765.71,2364.735412037901,3552162.7333333334,5590.808297991149,113621.5,0.004864613263245572,364218.68500000006,0.5582509940109996,0.5582509940109996,20.590930646013643,2.491365092349004,5590.808297991149,113621.5,5690.495,340.5,8164.28597781907,1.4347233373931565,0.00017498608860595582,1024.6834170854272,3.783239098236905,118499.59090909091,747899.8787878788,0.15844312089091817,Round Robin,Real Lublin
138720.15,144410.645,138720.15,107.98760678863425,1788.0,61513488692.51005,1.7879099012699686,1019544.0,0.00017498608860595582,99.57574622817485,1142948.0,24.27409645933148,4849.0,0.23919790020808676,0.7794233191789369,68,34.0,1.0,99.99824271451403,0,0.0,0.23919790020808676,1.0,0.00022450712507587062,107.98760678863425,554805.7,756911.45,931357.9599999997,554805.7,756911.45,931357.9599999997,1.2727613154754227,0.0,107.98760678863425,1788.0,0.0017498608860595582,144410.64500000002,0.23919790020808676,0.23919790020808676,24.27409645933148,2.2002212675031463,107.98760678863425,1788.0,5690.495,340.5,8164.28597781907,1.4347233373931565,0.00017498608860595582,1024.6834170854272,3.783239098236905,2124.0151515151515,410369.9393939394,0.0051758546316819235,SJF,Real Lublin
475995.645,481686.14,475995.645,22443.234132420923,465325.0,71382041186.45123,0.5612954244972483,973747.0,0.00017498608860595582,99.57574622817485,1142948.0,83.29261611201909,4849.0,0.7613378678177959,0.31870080402731416,196,98.0,1.0,99.99824271451403,0,0.0,0.7613378678177959,1.0,0.0005490607064516809,22443.234132420923,886003.1,932864.05,958273.04,886003.1,932864.05,958273.04,1.2727613154754227,0.0,22443.234132420923,465325.0,0.0017498608860595582,481686.14,0.7613378678177959,0.7613378678177959,83.29261611201909,2.496699946170383,22443.234132420923,465325.0,5690.495,340.5,8164.28597781907,1.4347233373931565,0.00017498608860595582,1024.6834170854272,3.783239098236905,476184.2121212121,473246.1212121212,1.0062083782146287,Priority (Aging),Real Lublin
